,id,rank,FDR,sign,log_FDR,log_rank,srank,desc,iBAQ SPORO1,iBAQ SPORO2,iBAQ SPORO3,iBAQ WALL1,iBAQ WALL2,iBAQ WALL3,iBAQ SPORO4,iBAQ SPORO5,iBAQ SPORO6,iBAQ WALL4,iBAQ WALL5,iBAQ WALL6,log_sum,FDR2,Prediction,SP(Sec/SPI),OTHER,CS Position
cgd1_3010-RA-p1,1111,2.551874,0.36982,-,0.43095398355409964,0.40685922708061456,-2.551874,ER lumen protein retaining receptor 1 KDEL recpetor 1,687610.0,2224500.0,2583100.0,7266700.0,12381000.0,8276700.0,36468000.0,38002000.0,33244000.0,5428800.0,5357400.0,6317600.0,7.120127919813711,-0.36982,OTHER,0.001038,0.9989620000000001,
cgd3_1350-RA-p1,1112,2.549731,0.36982,+,0.43095398355409964,-0.4064943642072796,2.549731,Ubiquitin domain containing protein,81431.0,62203.0,12573.0,76337.0,101150.0,150470.0,7993900.0,6269800.0,5759100.0,127400.0,58088.0,61327.0,6.237915941719392,-0.36982,OTHER,0.002054,0.9979459999999999,
cgd4_690-RA-p1,1113,2.525099,0.37109000000000003,+,0.4294687348578686,-0.4022784099045238,2.525099,Pyruvate:ferredoxin oxidoreductase/NADPH-cytochrome P450 reductase PNO,3056800.0,3422600.0,2413000.0,1005200.0,1352800.0,1690700.0,46906000.0,36885000.0,38354000.0,4382400.0,3376100.0,4344300.0,7.088693813610677,-0.37109000000000003,OTHER,0.004866,0.995134,
cgd8_4300-RA-p1,1114,2.524327,0.37109000000000003,-,0.4294687348578686,0.4021456124964059,-2.524327,Uncharacterized protein,37623000.0,32711000.0,27924000.0,226510000.0,211180000.0,365790000.0,381810000.0,350520000.0,365530000.0,42377000.0,37443000.0,42540000.0,8.247555537594627,-0.37109000000000003,SP(Sec/SPI),0.731337,0.268663,CS pos: 22-23. SNA-LT. Pr: 0.6432
cgd2_480-RA-p1,1115,2.51898,0.37109000000000003,-,0.4294687348578686,0.40122471933450854,-2.51898,Uncharacterized protein,6641800.0,5504500.0,6305900.0,16299000.0,24991000.0,33273000.0,71029000.0,61926000.0,60296000.0,14546000.0,14523000.0,10788000.0,7.43420044902815,-0.37109000000000003,OTHER,0.005917,0.9940829999999999,
cgd2_2090-RA-p1,1116,2.517276,0.37109000000000003,+,0.4294687348578686,-0.40093083521686135,2.517276,Mitotic control protein dis3,0.0,83584.0,39328.0,51489.0,105560.0,0.0,2375000.0,1628700.0,1740500.0,0.0,0.0,0.0,5.700715324129951,-0.37109000000000003,OTHER,0.000661,0.999339,
cgd6_3020-RA-p1,1117,2.505382,0.37158,-,0.4288970413662243,0.39887395289542993,-2.505382,Uncharacterized protein,54198000.0,36660000.0,42254000.0,58106000.0,68505000.0,91477000.0,256870000.0,247040000.0,216430000.0,205500000.0,185130000.0,170680000.0,8.133765044528362,-0.37158,OTHER,0.001524,0.998476,
cgd2_30-RA-p1,1118,2.483166,0.3729,-,0.4273607029571867,0.39500575317286174,-2.483166,Cysteine desulfurase/selenocysteine lyase-like PLP dependent transferase superfamily protein,540500.0,196470.0,165700.0,423140.0,356530.0,619310.0,9862500.0,6605600.0,8787500.0,4690900.0,5955600.0,5176400.0,6.55810980333778,-0.3729,SP(Sec/SPI),0.9396979999999999,0.060302,CS pos: 23-24. CLA-GN. Pr: 0.6036
cgd3_3660-RA-p1,1119,2.458481,0.37461,-,0.42537849304865105,0.39066685625967973,-2.458481,BolA protein,0.0,0.0,0.0,651120.0,434300.0,767560.0,3165900.0,1781200.0,0.0,0.0,942410.0,0.0,5.809699407058032,-0.37461,OTHER,0.000701,0.9992989999999999,
cgd7_1400-RA-p1,1120,2.444541,0.3754,-,0.42446578168013566,0.3881973256761215,-2.444541,Signal peptide containing protein,1081300.0,851980.0,1136100.0,1575900.0,1808400.0,2064100.0,16937000.0,13858000.0,18099000.0,8514200.0,11392000.0,8774900.0,6.855785990138071,-0.3754,SP(Sec/SPI),0.984499,0.015501,CS pos: 25-26. VKS-QQ. Pr: 0.9040
cgd8_5260-RA-p1,1121,2.424624,0.37682,+,0.4228300189858765,-0.3846443996863014,2.424624,"SRP54-type protein, GTPase domain containing protein",122360.0,95501.0,114550.0,128240.0,133830.0,307760.0,10391000.0,10147000.0,9489400.0,119870.0,653200.0,339220.0,6.426537434815709,-0.37682,OTHER,0.0044659999999999995,0.995534,
cgd4_4503-RA-p1,1122,2.419645,0.37687,-,0.42277253384609476,0.3837516528190931,-2.419645,unspecified product,0.0,0.0,0.0,5504400.0,3120000.0,5633300.0,126900000.0,108320000.0,70162000.0,9270100.0,10875000.0,6143700.0,7.459805097645986,-0.37687,OTHER,0.054444000000000006,0.945556,
cgd8_5050-RA-p1,1123,2.403117,0.37806999999999996,-,0.42139516826448015,0.3807749157133531,-2.403117,Palmitoyltransferase,11620000.0,4373000.0,5498300.0,24482000.0,23868000.0,41238000.0,206900000.0,177170000.0,218340000.0,42362000.0,29072000.0,34154000.0,7.8341436439658825,-0.37806999999999996,OTHER,0.0005200000000000001,0.9994799999999999,
cgd7_5000-RA-p1,1124,2.398034,0.37814000000000003,+,0.4213149566213101,-0.3798553363557014,2.398034,Vacuolar ATP synthase subunit A,11826000.0,11224000.0,8471600.0,7488600.0,8087700.0,10861000.0,221320000.0,201270000.0,164270000.0,13854000.0,11695000.0,10957000.0,7.754173015099305,-0.37814000000000003,OTHER,0.001336,0.998664,
cgd2_3730-RA-p1,1125,2.372695,0.38014000000000003,-,0.4190294314964659,0.3752419150693437,-2.372695,Glutathione S-transferase C-terminal domain containing protein,1025700.0,485320.0,714300.0,1160800.0,1873900.0,1411200.0,47701000.0,62174000.0,56620000.0,27617000.0,25747000.0,24823000.0,7.321103207149946,-0.38014000000000003,SP(Sec/SPI),0.9946379999999999,0.005362,CS pos: 23-24. VES-VK. Pr: 0.5824
cgd7_2850-RA-p1,1126,2.331993,0.38321,-,0.4155443861743553,0.36772724245664373,-2.331993,Papain family cysteine protease,109230.0,0.0,87421.0,360370.0,289160.0,713490.0,3656500.0,3945100.0,3088200.0,400970.0,614900.0,392230.0,6.056192220860252,-0.38321,OTHER,0.020225999999999997,0.9797739999999999,
cgd7_1080-RA-p1,1127,2.3252759999999997,0.38343,+,0.4152957140890158,-0.36647450912403035,2.3252759999999997,elf3f/JAB1/Mov34/MPN/PAD-1 ubiquitin protease,1441100.0,1638100.0,789520.0,545910.0,552750.0,543950.0,14227000.0,22640000.0,19673000.0,2097200.0,1503700.0,2192300.0,6.752333592144446,-0.38343,OTHER,0.001231,0.998769,
cgd6_850-RA-p1,1128,2.3188169999999997,0.38369000000000003,+,0.4150020123525585,-0.3652664756642026,2.3188169999999997,Thioredoxin,176610.0,177580.0,93076.0,237820.0,265980.0,553100.0,10947000.0,7112400.0,6665300.0,0.0,0.0,0.0,6.33959826830984,-0.38369000000000003,SP(Sec/SPI),0.9990469999999999,0.000953,CS pos: 21-22. IQA-ES. Pr: 0.7981
cgd5_3820-RA-p1,1129,2.315273,0.38369000000000003,+,0.4150020123525585,-0.3646022071912424,2.315273,"Vacuole membrane protein, VMP1 like integral membrane protein",145720.0,122790.0,0.0,49725.0,119080.0,169980.0,479160.0,1856100.0,718150.0,0.0,0.0,0.0,5.4843834863755045,-0.38369000000000003,OTHER,0.0035,0.9965,
cgd3_1110-RA-p1,1130,2.3025849999999997,0.38456999999999997,-,0.4140094161641058,0.36221567115969805,-2.3025849999999997,P-type ATPase A /Adenylate and Guanylate cyclase catalytic domain-containing protein,0.0,0.0,0.0,0.0,40785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5313192205955564,-0.38456999999999997,OTHER,0.0015119999999999999,0.9984879999999999,
cgd8_2960-RA-p1,1131,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,"MIF4G-like, type 3 containing protein",0.0,0.0,0.0,0.0,0.0,0.0,0.0,71779.0,0.0,0.0,0.0,0.0,3.776816157552451,-0.38456999999999997,OTHER,0.000588,0.9994120000000001,
cgd7_810-RA-p1,1132,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,Serine/threonine phosphatase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182760.0,0.0,0.0,0.0,4.182699903336043,-0.38456999999999997,OTHER,0.000391,0.999609,
cgd7_2100-RA-p1,1133,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,WD40-repeat-containing protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17898.0,0.0,0.0,0.0,0.0,3.1736232576980816,-0.38456999999999997,OTHER,0.006326,0.993674,
cgd5_2930-RA-p1,1134,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,DNA polymerase V,0.0,0.0,0.0,0.0,0.0,0.0,107010.0,0.0,0.0,0.0,0.0,0.0,3.9502431180103916,-0.38456999999999997,OTHER,0.001253,0.9987469999999999,
cgd8_3340-RA-p1,1135,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,PWI domain containing protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171870.0,0.0,0.0,0.0,0.0,4.15601883092165,-0.38456999999999997,OTHER,0.000162,0.9998379999999999,
cgd4_1960-RA-p1,1136,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,THIF-type NAD/FAD binding fold containing protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398060.0,0.0,0.0,0.0,0.0,4.520767292621454,-0.38456999999999997,OTHER,0.000434,0.999566,
cgd2_1260-RA-p1,1137,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154460.0,0.0,0.0,0.0,0.0,4.109634784454728,-0.38456999999999997,OTHER,0.000373,0.999627,
cgd2_220-RA-p1,1138,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,Transcription factor TFIIF,0.0,0.0,0.0,0.0,0.0,0.0,65941.0,0.0,0.0,0.0,0.0,0.0,3.7399742829164526,-0.38456999999999997,OTHER,0.001314,0.9986860000000001,
cgd6_1750-RA-p1,1139,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,Rab geranylgeranyl transferase beta / prenyltransferase alpha/alpha toroid fold containing protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536850.0,0.0,0.0,0.0,0.0,4.6506717113980605,-0.38456999999999997,OTHER,0.000335,0.9996649999999999,
cgd7_2780-RA-p1,1140,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,59155.0,0.0,0.0,0.0,0.0,0.0,3.692810212648133,-0.38456999999999997,OTHER,0.000167,0.999833,
cgd5_1200-RA-p1,1141,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,"Zinc finger, RING/FYVE/PHD-type domain containg protein",0.0,0.0,0.0,0.0,0.0,0.0,436160.0,0.0,0.0,0.0,0.0,0.0,4.560464588106955,-0.38456999999999997,OTHER,0.0020829999999999998,0.997917,
cgd4_1430-RA-p1,1142,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,TAP42-like protein,0.0,0.0,0.0,0.0,0.0,0.0,136520.0,0.0,0.0,0.0,0.0,0.0,4.056015033558976,-0.38456999999999997,OTHER,0.000242,0.999758,
cgd6_640-RA-p1,1143,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,242460.0,0.0,0.0,0.0,0.0,0.0,4.305458854778667,-0.38456999999999997,OTHER,0.000252,0.999748,
cgd3_2330-RA-p1,1144,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,DEAD/DEAH box helicase with DBP10CT (NUC160) domain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51407.0,0.0,0.0,0.0,3.6318410140835273,-0.38456999999999997,OTHER,0.000956,0.999044,
cgd3_1880-RA-p1,1145,2.3025849999999997,0.38456999999999997,+,0.4140094161641058,-0.36221567115969805,2.3025849999999997,RNA recognition motif domain containing protein,0.0,0.0,0.0,0.0,0.0,0.0,76568.0,0.0,0.0,0.0,0.0,0.0,3.804866057173939,-0.38456999999999997,OTHER,0.00043499999999999995,0.9995649999999999,
cgd2_4150-RA-p1,1146,2.2953759999999996,0.38456999999999997,-,0.4140094161641058,0.36085383643101765,-2.2953759999999996,Articulin family protein,17486000.0,11872000.0,14802000.0,43025000.0,50688000.0,112460000.0,96679000.0,106090000.0,110420000.0,20042000.0,18142000.0,16179000.0,7.711726406204822,-0.38456999999999997,OTHER,0.0006320000000000001,0.999368,
cgd4_4100-RA-p1,1147,2.213629,0.38693,+,0.41135859976857886,-0.345104835714336,2.213629,Coatomer epsilon subunit,0.0,50847.0,43063.0,53537.0,0.0,114340.0,4391200.0,4128600.0,4566700.0,0.0,0.0,0.0,6.046244289751757,-0.38693,OTHER,0.001206,0.9987940000000001,
cgd5_1970-RA-p1,1148,2.1915419999999997,0.38875,-,0.4093253194247985,0.3407497981446456,-2.1915419999999997,PH domain containing protein,0.0,139090.0,38662.0,743660.0,263510.0,833450.0,8018200.0,4001700.0,2101400.0,0.0,2032000.0,2526500.0,6.236750745526738,-0.38875,OTHER,0.001454,0.9985459999999999,
cgd8_430-RA-p1,1149,2.145593,0.39283,-,0.4048014931648562,0.3315473436235134,-2.145593,60S ribosomal protein L7A,71212000.0,70948000.0,55280000.0,130380000.0,152120000.0,204550000.0,392160000.0,452830000.0,472020000.0,139850000.0,129150000.0,129700000.0,8.301066185362924,-0.39283,OTHER,0.00045999999999999996,0.99954,
cgd7_1910-RA-p1,1150,2.106516,0.39637,+,0.4009142296246862,-0.32356476215041513,2.106516,Coatomer gamma subunit/ adaptor appendage/Ig-like subdomain containng protein,346010.0,471670.0,258920.0,214360.0,297390.0,279100.0,20007000.0,12073000.0,13154000.0,1154000.0,1003500.0,1026400.0,6.6222602312374415,-0.39637,OTHER,0.001042,0.998958,
cgd4_1030-RA-p1,1151,2.063005,0.4005,+,0.3964226318485332,-0.3145002805518128,2.063005,Eukaryotic translation initiation factor 3 subunit G,892380.0,1106100.0,1090000.0,1168200.0,1515300.0,2269100.0,30944000.0,40277000.0,34877000.0,1414100.0,1120100.0,1287400.0,6.992556021387548,-0.4005,OTHER,0.0016989999999999998,0.998301,
cgd7_880-RA-p1,1152,2.035894,0.40285,-,0.3938874646608407,0.30875516245966905,-2.035894,eIF-3A like translation initiation factor that has a WD40 repeat-containing beta propeller protein,1258000.0,563800.0,940000.0,1064100.0,1295100.0,4901200.0,28495000.0,24851000.0,23148000.0,9140800.0,10595000.0,9178300.0,6.983138578331373,-0.40285,OTHER,0.001029,0.9989709999999999,
cgd4_590-RA-p1,1153,2.034722,0.40285,-,0.3938874646608407,0.30850508082737793,-2.034722,Nuclear transport factor 2,0.0,0.0,0.0,2950000.0,1319700.0,2996400.0,15468000.0,13439000.0,5242500.0,856120.0,1149100.0,671990.0,6.565186530905411,-0.40285,OTHER,0.000532,0.999468,
cgd7_3270-RA-p1,1154,2.033888,0.40285,+,0.3938874646608407,-0.30832703397453126,2.033888,Importin/karyopherin (Arm repeats),1929700.0,2102600.0,1745900.0,1067500.0,1256200.0,1840500.0,50356000.0,38282000.0,35416000.0,3097000.0,3006700.0,3334700.0,7.0774732861378356,-0.40285,OTHER,0.000801,0.999199,
cgd6_2690-RA-p1,1155,2.027797,0.40285,-,0.3938874646608407,0.3070244762073748,-2.027797,FKBP-like Peptidylprolyl isomerase,93865.0,0.0,0.0,2192200.0,1199300.0,2827500.0,63699000.0,76453000.0,70708000.0,7650800.0,4598400.0,4209400.0,7.289350086209688,-0.40285,SP(Sec/SPI),0.987146,0.012853999999999999,CS pos: 20-21. SLC-SR. Pr: 0.7721
cgd1_1600-RA-p1,1156,2.0215650000000003,0.40285,-,0.3938874646608407,0.3056877098979834,-2.0215650000000003,HIT-like domain containing protein,358980.0,246530.0,143800.0,746630.0,1013700.0,747370.0,2593100.0,2536700.0,1367700.0,512920.0,353350.0,468900.0,5.965737768429824,-0.40285,OTHER,0.000709,0.999291,
cgd4_3440-RA-p1,1157,1.99518,0.40513000000000005,+,0.39144187688310156,-0.29998208271968574,1.99518,Uncharacterized protein,57013.0,34555.0,41530.0,55208.0,83644.0,231380.0,423620.0,318230.0,394460.0,0.0,0.0,0.0,5.135567258600119,-0.40513000000000005,OTHER,0.455275,0.544725,
cgd8_320-RA-p1,1158,1.991297,0.40525,+,0.39131354242963656,-0.2991360394556463,1.991297,Uncharacterized protein,465200.0,465130.0,347190.0,1009700.0,1253900.0,1383200.0,105270000.0,90184000.0,81401000.0,1374500.0,1555700.0,1094000.0,7.376886327277734,-0.40525,OTHER,0.002855,0.9971450000000001,
cgd7_2650-RA-p1,1159,1.976357,0.4062,+,0.3902988976206005,-0.29586539628706415,1.976357,S-adenosylmethionine synthase,992380.0,990850.0,787870.0,1041200.0,1424100.0,2361800.0,29390000.0,31680000.0,31225000.0,713390.0,1396800.0,1220500.0,6.93459897541467,-0.4062,OTHER,0.0017690000000000002,0.998231,
cgd2_900-RA-p1,1160,1.9729720000000002,0.40624,+,0.39025622769701507,-0.2951209218807869,1.9729720000000002,TCP-1/cpn60 chaperonin,5394700.0,5179800.0,5105200.0,2739400.0,4285600.0,5345900.0,87690000.0,75453000.0,80019000.0,6203800.0,5547000.0,5915600.0,7.381534725995233,-0.40624,OTHER,0.000371,0.9996290000000001,
cgd6_1363-RA-p1,1161,1.9636630000000002,0.40693,-,0.3895208306538954,0.2930669570769724,-1.9636630000000002,Uncharacterized protein,7706600.0,10839000.0,5899900.0,32378000.0,36502000.0,34711000.0,48809000.0,39921000.0,18526000.0,6922700.0,4690900.0,5080400.0,7.32219602833489,-0.40693,OTHER,0.00031299999999999996,0.9996870000000001,
cgd4_3290-RA-p1,1162,1.9545099999999997,0.4077,-,0.3887016377035712,0.2910378967860244,-1.9545099999999997,Articulin family protein/adjacent paralogous protein,14527000.0,13026000.0,9950700.0,39106000.0,50136000.0,73299000.0,196010000.0,179860000.0,158690000.0,34009000.0,24042000.0,31942000.0,7.8370608730683315,-0.4077,OTHER,0.000584,0.999416,
cgd8_840-RA-p1,1163,1.952188,0.4077,+,0.3887016377035712,-0.29052163885888066,1.952188,26S proteasome subunit P45/AAA+ ATpase,3541400.0,4633200.0,4732000.0,2401100.0,3439200.0,3268100.0,56405000.0,49281000.0,49152000.0,5014700.0,3969100.0,3279100.0,7.197546797826351,-0.4077,OTHER,0.00017900000000000001,0.999821,
cgd5_1650-RA-p1,1164,1.9448619999999999,0.40801,-,0.38837226853171275,0.28888879087265285,-1.9448619999999999,DJ-1/PfpI,4665400.0,2543000.0,1847800.0,10970000.0,13612000.0,16980000.0,190420000.0,166520000.0,144580000.0,29183000.0,28295000.0,18578000.0,7.71891267627334,-0.40801,OTHER,0.0037189999999999996,0.996281,
cgd7_4570-RA-p1,1165,1.9439650000000002,0.40801,-,0.38837226853171275,0.28868844143197275,-1.9439650000000002,Snf7,0.0,0.0,0.0,0.0,0.0,0.0,4611100.0,4199500.0,2384300.0,750060.0,1310100.0,626110.0,6.063244826924894,-0.40801,OTHER,0.000288,0.999712,
cgd4_320-RA-p1,1166,1.9427189999999999,0.40801,-,0.38837226853171275,0.28840998764309284,-1.9427189999999999,Uncharacterized protein,0.0,0.0,0.0,787720.0,1116900.0,2768700.0,69850000.0,55785000.0,70030000.0,6314600.0,4043200.0,5988900.0,7.256647642400884,-0.40801,OTHER,0.000331,0.999669,
cgd6_3080-RA-p1,1167,1.900955,0.41183000000000003,+,0.38433396252327734,-0.2789718362326179,1.900955,Uncharacterized protein,15397000.0,13545000.0,13681000.0,7662600.0,11343000.0,13452000.0,173190000.0,201610000.0,159350000.0,12313000.0,14198000.0,13338000.0,7.73311671380503,-0.41183000000000003,SP(Sec/SPI),0.922284,0.077716,CS pos: 23-24. VLG-SE. Pr: 0.8383
cgd6_4950-RA-p1,1168,1.895736,0.4119,-,0.38426031138084504,0.27777785740806743,-1.895736,Uncharacterized protein,28199000.0,21213000.0,20104000.0,42983000.0,49950000.0,74536000.0,334880000.0,295340000.0,297050000.0,102140000.0,83671000.0,86005000.0,8.077994666105145,-0.4119,OTHER,0.0014529999999999999,0.998547,
cgd7_940-RA-p1,1169,1.884005,0.41307,-,0.38303113063402644,0.2750820510415337,-1.884005,Splicing factor RRM domain-containing protein,2807700.0,2632900.0,1940300.0,9910300.0,11606000.0,14116000.0,44008000.0,66432000.0,53980000.0,6354500.0,9833300.0,7680300.0,7.28499682762762,-0.41307,OTHER,0.00139,0.99861,
cgd5_3690-RA-p1,1170,1.8755169999999999,0.4136,-,0.3824754651137076,0.2731210050224557,-1.8755169999999999,TRAM/LAG1/CLN8 homology domain containing protein,298280.0,385310.0,429460.0,1365600.0,1945700.0,1824300.0,9865900.0,8930500.0,8932200.0,1822600.0,810180.0,2077300.0,6.508387511942439,-0.4136,OTHER,0.000275,0.999725,
cgd2_3030-RA-p1,1171,1.850444,0.41613,+,0.37983270194274976,-0.26727594657299036,1.850444,Uncharacterized protein,4738.6,0.0,8126.3,5769.6,4674.2,5778.1,5378500.0,4550600.0,3974900.0,0.0,0.0,0.0,6.064866096628789,-0.41613,SP(Sec/SPI),0.899703,0.100297,CS pos: 23-24. SFS-LG. Pr: 0.4285
cgd6_4350-RA-p1,1172,1.8465630000000002,0.41625,+,0.3797077520801592,-0.2663641292551366,1.8465630000000002,26S proteasome subunit P45,10355000.0,10336000.0,7053000.0,3470600.0,5225300.0,5361500.0,86780000.0,74825000.0,79830000.0,7904600.0,8423100.0,8349400.0,7.409247484255304,-0.41625,OTHER,0.0006129999999999999,0.999387,
cgd8_4310-RA-p1,1173,1.8294009999999998,0.41766000000000003,-,0.37824227769184554,0.26230891214618357,-1.8294009999999998,PH domain-like protein,16588000.0,15678000.0,14764000.0,133390000.0,147860000.0,207590000.0,161220000.0,218910000.0,182490000.0,11724000.0,18560000.0,20867000.0,7.9813809977322,-0.41766000000000003,OTHER,0.0015810000000000002,0.9984190000000001,
cgd6_3070-RA-p1,1174,1.775032,0.42332,-,0.3724088603718257,0.2492061868548593,-1.775032,Uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,306070.0,346640.0,426910.0,98863.0,54356.0,92596.0,5.043177188523564,-0.42332,SP(Sec/SPI),0.988952,0.011048,CS pos: 22-23. ANA-QN. Pr: 0.9710
cgd2_2160-RA-p1,1175,1.743443,0.42681,+,0.3688505956771405,-0.2414077531515539,1.743443,ER membrane protein complex subunit 1,326700.0,569110.0,221030.0,109090.0,212310.0,368390.0,8229000.0,7460200.0,7653200.0,757960.0,624830.0,723680.0,6.356272907487221,-0.42681,SP(Sec/SPI),0.8922129999999999,0.107787,CS pos: 24-25. INS-TK. Pr: 0.7149
cgd3_1700-RA-p1,1176,1.721369,0.42928999999999995,+,0.3663396892421307,-0.23587397752463068,1.721369,Uncharacterized protein,32861.0,25127.0,0.0,24173.0,17392.0,84186.0,3017300.0,2354700.0,1251200.0,0.0,0.0,0.0,5.7537706126689026,-0.42928999999999995,OTHER,0.49034399999999995,0.509656,
cgd3_1400-RA-p1,1177,1.720852,0.42928999999999995,+,0.3663396892421307,-0.2357435209102342,1.720852,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase,5862300.0,7105500.0,5099700.0,805990.0,1077900.0,1664000.0,68311000.0,53528000.0,55903000.0,13608000.0,10120000.0,12075000.0,7.292182925722471,-0.42928999999999995,OTHER,0.00035099999999999997,0.999649,
cgd3_500-RA-p1,1178,1.718575,0.42928999999999995,-,0.3663396892421307,0.2351684898485111,-1.718575,GDP-fucose transporter,934930.0,1088900.0,769600.0,1718300.0,2711900.0,3549300.0,36418000.0,17619000.0,21097000.0,6804800.0,5028600.0,5204300.0,6.933422450975447,-0.42928999999999995,OTHER,0.0063030000000000004,0.9936969999999999,
