,id,rank,FDR,sign,log_FDR,log_rank,srank,desc,log_sum,Prediction,SP(Sec/SPI),OTHER,CS Position,TM,SP,PREDICTION,Gene_id,Gene_acc,SignedRank,log10iBAQ,Desc,t_gondii_ortho,p_falciparum,p_falciparum_ortho,n_caninum_ortho
cgd8_3190-RA-p1,750,0.799215,1.0,-,-0.000390689249910088,0.09733637368585848,-0.799215,Endoplasmic Reticulum Oxidoreductin 1 (ERO1),7.377209993652002,SP(Sec/SPI),0.521785,0.47821499999999995,CS pos: 22-23. GDG-NV. Pr: 0.4374,3,0,o6-28i333-353o359-375i,cgd8_3190-RA-p1,750,-0.799215,7.377209993652002,Endoplasmic Reticulum Oxidoreductin 1 (ERO1),True,False,True,True
cgd5_1960-RA-p1,751,0.798078,1.0,-,-0.000390689249910088,0.09795466088717449,-0.798078,Enolase,8.958743806623085,OTHER,0.001678,0.9983219999999999,,0,0,o,cgd5_1960-RA-p1,751,-0.798078,8.958743806623085,Enolase,True,False,True,True
cgd8_5140-RA-p1,752,0.79609,1.0,-,-0.000390689249910088,0.09903783139063035,-0.79609,emp24/gp25L/p24 family/GOLD domain containing protein,5.8603799364278375,OTHER,0.201423,0.7985770000000001,,1,0,o264-286i,cgd8_5140-RA-p1,752,-0.79609,5.8603799364278375,emp24/gp25L/p24 family/GOLD domain containing protein,False,False,True,False
cgd3_1760-RA-p1,753,0.794771,1.0,-,-0.000390689249910088,0.0997579880264277,-0.794771,Uncharacterized protein,7.6279990822749495,SP(Sec/SPI),0.56221,0.43778999999999996,CS pos: 21-22. LNA-SN. Pr: 0.3260,0,Y,n7-17c21/22o,cgd3_1760-RA-p1,753,-0.794771,7.6279990822749495,Uncharacterized protein,False,False,False,False
cgd8_4620-RA-p1,754,0.794088,1.0,+,-0.000390689249910088,-0.10013136684658806,0.794088,"Helicase superfamily 1-2/SNF2/Zinc finger, RING/FYVE/PHD-type domain containg protein",6.135464211225715,OTHER,0.002014,0.997986,,0,0,o,cgd8_4620-RA-p1,754,0.794088,6.135464211225715,"Helicase superfamily 1-2/SNF2/Zinc finger, RING/FYVE/PHD-type domain containg protein",True,False,True,True
cgd6_2460-RA-p1,755,0.7904399999999999,1.0,+,-0.000390689249910088,-0.10213109051086147,0.7904399999999999,60s ribosomal protein L21,8.488584556310487,OTHER,0.001058,0.998942,,0,0,i,cgd6_2460-RA-p1,755,0.7904399999999999,8.488584556310487,60s ribosomal protein L21,False,False,True,True
cgd7_1460-RA-p1,756,0.789111,1.0,+,-0.000390689249910088,-0.10286190262474375,0.789111,40S ribosomal protein S27,8.349851026210594,OTHER,0.0016460000000000001,0.9983540000000001,,0,0,o,cgd7_1460-RA-p1,756,0.789111,8.349851026210594,40S ribosomal protein S27,True,False,True,True
cgd7_4420-RA-p1,757,0.787108,1.0,-,-0.000390689249910088,0.10396567350366002,-0.787108,Calcineurin-like phosphoesterase,6.811510996334247,SP(Sec/SPI),0.96941,0.03059,CS pos: 24-25. CSS-EP. Pr: 0.7132,0,Y,n7-19c24/25o,cgd7_4420-RA-p1,757,-0.787108,6.811510996334247,Calcineurin-like phosphoesterase,False,False,False,False
cgd4_180-RA-p1,758,0.784403,1.0,-,-0.000390689249910088,0.10546075401374591,-0.784403,Dos2-interacting transcription regulator of RNA-Pol-II,5.832724835370057,OTHER,0.0008269999999999999,0.999173,,0,0,o,cgd4_180-RA-p1,758,-0.784403,5.832724835370057,Dos2-interacting transcription regulator of RNA-Pol-II,False,False,False,False
cgd2_1290-RA-p1,759,0.783628,1.0,-,-0.000390689249910088,0.10589005451977142,-0.783628,Uncharacterized protein,7.31933026540328,OTHER,0.46276000000000006,0.5372399999999999,,2,0,i7-26o313-334i,cgd2_1290-RA-p1,759,-0.783628,7.31933026540328,Uncharacterized protein,False,False,False,False
cgd4_2720-RA-p1,760,0.783327,1.0,+,-0.000390689249910088,-0.10605690377920866,0.783327,p-type Atpase,7.259959618338808,OTHER,0.0017809999999999998,0.9982190000000001,,8,0,i260-286o292-309i456-477o489-517i1197-1219o1258-1283i1440-1458o1470-1488i,cgd4_2720-RA-p1,760,0.783327,7.259959618338808,p-type Atpase,True,False,True,True
cgd6_1770-RA-p1,761,0.7825810000000001,1.0,-,-0.000390689249910088,0.10647070038540775,-0.7825810000000001,Arsenite-resistance protein 2,6.622631360075142,OTHER,0.009958,0.990042,,0,0,o,cgd6_1770-RA-p1,761,-0.7825810000000001,6.622631360075142,Arsenite-resistance protein 2,False,False,False,True
cgd2_1020-RA-p1,762,0.7824720000000001,1.0,-,-0.000390689249910088,0.10653119430938861,-0.7824720000000001,Proteasome regulatory subunit Rpn9,7.45704554163211,OTHER,0.000368,0.999632,,0,0,o,cgd2_1020-RA-p1,762,-0.7824720000000001,7.45704554163211,Proteasome regulatory subunit Rpn9,True,False,True,True
cgd5_820-RA-p1,763,0.78173,1.0,-,-0.000390689249910088,0.10694322105496612,-0.78173,Serine/threonine-protein kinase with EF hand,7.398442341525186,OTHER,0.00091,0.9990899999999999,,1,0,i235-252o,cgd5_820-RA-p1,763,-0.78173,7.398442341525186,Serine/threonine-protein kinase with EF hand,True,False,False,True
cgd5_1480-RA-p1,764,0.781338,1.0,-,-0.000390689249910088,0.10716105347233408,-0.781338,Uncharacterized Secreted Protein,6.502422339987415,SP(Sec/SPI),0.768119,0.231881,CS pos: 24-25. IFC-NS. Pr: 0.2958,0,Y,n6-17c22/23o,cgd5_1480-RA-p1,764,-0.781338,6.502422339987415,Uncharacterized Secreted Protein,False,False,False,False
cgd6_610-RA-p1,765,0.780647,1.0,+,-0.000390689249910088,-0.10754530493002674,0.780647,ATP synthase subunit alpha,6.073357815723405,OTHER,0.010920000000000001,0.98908,,0,0,o,cgd6_610-RA-p1,765,0.780647,6.073357815723405,ATP synthase subunit alpha,True,False,True,True
cgd5_4540-RA-p1,766,0.776411,1.0,-,-0.000390689249910088,0.10990832026273277,-0.776411,Aspartate--ammonia ligase,7.673799357320524,OTHER,0.000298,0.9997020000000001,,0,0,o,cgd5_4540-RA-p1,766,-0.776411,7.673799357320524,Aspartate--ammonia ligase,False,False,False,False
cgd6_5310-RA-p1,767,0.775568,1.0,-,-0.000390689249910088,0.11038011825001269,-0.775568,Uncharacterized protein,6.827079970197646,SP(Sec/SPI),0.959641,0.040359,CS pos: 23-24. TYA-NQ. Pr: 0.8268,0,Y,n8-18c23/24o,cgd6_5310-RA-p1,767,-0.775568,6.827079970197646,Uncharacterized protein,False,False,False,False
cgd7_4360-RA-p1,768,0.775179,1.0,-,-0.000390689249910088,0.11059800106004408,-0.775179,Thioredoxin-like protein,7.229578182767255,OTHER,0.000742,0.999258,,0,0,o,cgd7_4360-RA-p1,768,-0.775179,7.229578182767255,Thioredoxin-like protein,False,False,False,False
cgd5_3950-RA-p1,769,0.774228,1.0,-,-0.000390689249910088,0.11113112644821502,-0.774228,Ran-binding protein,7.584626120259136,OTHER,0.000275,0.999725,,0,0,o,cgd5_3950-RA-p1,769,-0.774228,7.584626120259136,Ran-binding protein,True,False,True,True
cgd2_1900-RA-p1,770,0.774076,1.0,-,-0.000390689249910088,0.11121639750798284,-0.774076,dTDP-glucose 4-6-dehydratase-like protein,7.488009391234124,OTHER,0.002479,0.9975209999999999,,0,0,o,cgd2_1900-RA-p1,770,-0.774076,7.488009391234124,dTDP-glucose 4-6-dehydratase-like protein,False,False,True,False
cgd8_5380-RA-p1,771,0.771123,1.0,+,-0.000390689249910088,-0.11287634314133783,0.771123,Uncharacterized protein,7.235872043251129,SP(Sec/SPI),0.8497100000000001,0.15029,CS pos: 23-24. SEN-GD. Pr: 0.3162,0,Y,n7-18c23/24o,cgd8_5380-RA-p1,771,0.771123,7.235872043251129,Uncharacterized protein,False,False,False,False
cgd5_70-RA-p1,772,0.7679239999999999,1.0,-,-0.000390689249910088,0.11468175915320236,-0.7679239999999999,Phosphoenolpyruvate carboxylase,7.64620058314396,OTHER,0.000677,0.999323,,0,0,o,cgd5_70-RA-p1,772,-0.7679239999999999,7.64620058314396,Phosphoenolpyruvate carboxylase,False,False,True,False
cgd2_3030-RA-p1,773,0.7666609999999999,1.0,-,-0.000390689249910088,0.11539662871662504,-0.7666609999999999,Uncharacterized protein,6.346549568837629,SP(Sec/SPI),0.899703,0.100297,CS pos: 23-24. SFS-LG. Pr: 0.4285,0,Y,n7-18c23/24o,cgd2_3030-RA-p1,773,-0.7666609999999999,6.346549568837629,Uncharacterized protein,False,False,False,False
cgd7_4460-RA-p1,774,0.76412,1.0,+,-0.000390689249910088,-0.11683843298788424,0.76412,60S ribosomal protein L6,8.783705911258245,OTHER,0.0005780000000000001,0.9994219999999999,,0,0,o,cgd7_4460-RA-p1,774,0.76412,8.783705911258245,60S ribosomal protein L6,True,False,True,True
cgd5_2060-RA-p1,775,0.757015,1.0,-,-0.000390689249910088,0.12089551501421045,-0.757015,Uncharacterized protein,6.654969055762855,SP(Sec/SPI),0.9958040000000001,0.004196,CS pos: 21-22. GNG-EN. Pr: 0.6540,0,Y,n6-16c21/22o,cgd5_2060-RA-p1,775,-0.757015,6.654969055762855,Uncharacterized protein,False,False,False,False
cgd8_5360-RA-p1,776,0.756717,1.0,-,-0.000390689249910088,0.12106650929494057,-0.756717,Uncharacterized protein,7.499947443813221,OTHER,0.18876600000000002,0.811234,,1,0,i7-24o,cgd8_5360-RA-p1,776,-0.756717,7.499947443813221,Uncharacterized protein,False,False,False,False
cgd5_3360-RA-p1,777,0.754681,1.0,-,-0.000390689249910088,0.12223658375582223,-0.754681,Adenylate kinase,7.828484596918956,OTHER,0.0011300000000000001,0.99887,,0,0,o,cgd5_3360-RA-p1,777,-0.754681,7.828484596918956,Adenylate kinase,True,False,True,True
cgd8_1760-RA-p1,778,0.754566,1.0,+,-0.000390689249910088,-0.12230276757532371,0.754566,Ubiquitin-like domain containing protein,7.249973441692974,SP(Sec/SPI),0.9871200000000001,0.01288,CS pos: 21-22. TES-QN. Pr: 0.5404,0,Y,n3-13c18/19o,cgd8_1760-RA-p1,778,0.754566,7.249973441692974,Ubiquitin-like domain containing protein,False,False,False,False
cgd4_200-RA-p1,779,0.750683,1.0,+,-0.000390689249910088,-0.12454341907405624,0.750683,Uncharacterized Protein,6.722946356837004,OTHER,0.00023799999999999998,0.999762,,0,0,o,cgd4_200-RA-p1,779,0.750683,6.722946356837004,Uncharacterized Protein,False,False,False,False
cgd4_1070-RA-p1,780,0.748463,1.0,-,-0.000390689249910088,0.12582966398225673,-0.748463,MYND finger domain containing protein,7.214785143708247,OTHER,0.00011399999999999999,0.999886,,0,0,o,cgd4_1070-RA-p1,780,-0.748463,7.214785143708247,MYND finger domain containing protein,True,False,True,True
cgd6_5080-RA-p1,781,0.746436,1.0,-,-0.000390689249910088,0.12700742308749377,-0.746436,Chaperonin Cpn60/TCP-1 protein,7.643292089446171,OTHER,0.001887,0.9981129999999999,,0,0,o,cgd6_5080-RA-p1,781,-0.746436,7.643292089446171,Chaperonin Cpn60/TCP-1 protein,True,False,True,True
cgd6_5450-RA-p1,782,0.7452840000000001,1.0,+,-0.000390689249910088,-0.12767820224526058,0.7452840000000001,ABC transporter,7.502082825656581,OTHER,0.0018809999999999999,0.9981190000000001,,6,0,i378-400o420-439i472-489o509-529i536-556o611-637i,cgd6_5450-RA-p1,782,0.7452840000000001,7.502082825656581,ABC transporter,True,False,True,True
cgd8_1530-RA-p1,783,0.743352,1.0,-,-0.000390689249910088,0.12880548575866665,-0.743352,Ubiquitin carboxyl terminal hydrolase domain fused to a MATH domain,6.884576274038569,OTHER,0.000781,0.9992190000000001,,0,0,o,cgd8_1530-RA-p1,783,-0.743352,6.884576274038569,Ubiquitin carboxyl terminal hydrolase domain fused to a MATH domain,True,False,False,False
cgd7_1710-RA-p1,784,0.742031,1.0,-,-0.000390689249910088,0.12957795072136516,-0.742031,Threonyl-tRNA synthetase,7.725692524991767,OTHER,0.000363,0.9996370000000001,,0,0,o,cgd7_1710-RA-p1,784,-0.742031,7.725692524991767,Threonyl-tRNA synthetase,True,False,True,True
cgd8_4390-RA-p1,785,0.7413489999999999,1.0,+,-0.000390689249910088,-0.12997729392071733,0.7413489999999999,Uncharacterized protein,8.99393512529352,OTHER,0.0009519999999999999,0.9990479999999999,,4,0,i54-72o78-97i109-131o137-160i,cgd8_4390-RA-p1,785,0.7413489999999999,8.99393512529352,Uncharacterized protein,False,False,False,False
cgd4_3770-RA-p1,786,0.7380680000000001,1.0,-,-0.000390689249910088,0.13190362372668876,-0.7380680000000001,Eukaryotic translation initiation factor 3 subunit C,7.435176544245041,OTHER,0.000292,0.999708,,0,0,o,cgd4_3770-RA-p1,786,-0.7380680000000001,7.435176544245041,Eukaryotic translation initiation factor 3 subunit C,True,False,True,True
cgd1_420-RA-p1,787,0.736,1.0,-,-0.000390689249910088,0.13312218566250114,-0.736,Proteasome subunit beta type,7.123129229975843,OTHER,0.001041,0.998959,,0,0,o,cgd1_420-RA-p1,787,-0.736,7.123129229975843,Proteasome subunit beta type,True,False,True,True
cgd2_600-RA-p1,788,0.727172,1.0,-,-0.000390689249910088,0.13836285211778235,-0.727172,T-complex protein 1 alpha subunit,7.721190183226551,OTHER,0.0011619999999999998,0.9988379999999999,,0,0,o,cgd2_600-RA-p1,788,-0.727172,7.721190183226551,T-complex protein 1 alpha subunit,True,False,True,True
cgd7_3120-RA-p1,789,0.7259770000000001,1.0,-,-0.000390689249910088,0.13907713815846198,-0.7259770000000001,Thiamine pyrophosphate enzyme,8.889441774909365,OTHER,0.001077,0.998923,,0,0,o,cgd7_3120-RA-p1,789,-0.7259770000000001,8.889441774909365,Thiamine pyrophosphate enzyme,False,False,False,False
cgd1_1970-RA-p1,790,0.725384,1.0,+,-0.000390689249910088,-0.13943202800612864,0.725384,Golgi apparatus membrane protein TVP15,7.801079983973899,OTHER,0.000442,0.999558,,4,0,i43-67o73-89i110-133o139-159i,cgd1_1970-RA-p1,790,0.725384,7.801079983973899,Golgi apparatus membrane protein TVP15,True,False,False,True
cgd6_1180-RA-p1,791,0.7218680000000001,1.0,-,-0.000390689249910088,0.14154220978861096,-0.7218680000000001,Uncharacterized Secreted Protein,5.777625073527909,OTHER,0.036167000000000005,0.9638329999999999,,0,Y,n19-31c35/36o,cgd6_1180-RA-p1,791,-0.7218680000000001,5.777625073527909,Uncharacterized Secreted Protein,False,False,False,False
cgd1_2490-RA-p1,792,0.720082,1.0,-,-0.000390689249910088,0.14261804506907033,-0.720082,Proteasome subunit beta type,7.162419517966518,OTHER,0.0017929999999999999,0.998207,,0,0,o,cgd1_2490-RA-p1,792,-0.720082,7.162419517966518,Proteasome subunit beta type,True,False,True,True
cgd4_1120-RA-p1,793,0.718834,1.0,-,-0.000390689249910088,0.14337138946071026,-0.718834,Uncharacterized protein with WD40 repreat,6.677337320578225,OTHER,0.006962,0.9930379999999999,,1,0,o408-427i,cgd4_1120-RA-p1,793,-0.718834,6.677337320578225,Uncharacterized protein with WD40 repreat,True,False,True,False
cgd7_4710-RA-p1,794,0.718648,1.0,-,-0.000390689249910088,0.14348377872761564,-0.718648,START domain containing protein,6.380970321856387,OTHER,0.001294,0.998706,,0,0,o,cgd7_4710-RA-p1,794,-0.718648,6.380970321856387,START domain containing protein,False,False,False,True
cgd3_3770-RA-p1,795,0.717461,1.0,-,-0.000390689249910088,0.1442017014861412,-0.717461,Hsp90,8.853619131351762,OTHER,0.00042699999999999997,0.9995729999999999,,0,0,o,cgd3_3770-RA-p1,795,-0.717461,8.853619131351762,Hsp90,True,False,True,True
cgd3_2680-RA-p1,796,0.7171390000000001,1.0,+,-0.000390689249910088,-0.14439665872233415,0.7171390000000001,Signal peptidase complex subunit 3,7.184428314384382,SP(Sec/SPI),0.620697,0.379303,CS pos: 23-24. CCA-VG. Pr: 0.1835,0,Y,n10-22c30/31o,cgd3_2680-RA-p1,796,0.7171390000000001,7.184428314384382,Signal peptidase complex subunit 3,True,False,True,True
cgd6_5460-RA-p1,797,0.716619,1.0,-,-0.000390689249910088,0.14471168139769733,-0.716619,Uncharacterized Secreted Protein (FLGN gene family),5.83052312397629,SP(Sec/SPI),0.992001,0.007999,CS pos: 23-24. VLS-KD. Pr: 0.5645,0,Y,n3-14c23/24o,cgd6_5460-RA-p1,797,-0.716619,5.83052312397629,Uncharacterized Secreted Protein (FLGN gene family),False,False,False,False
cgd5_2310-RA-p1,798,0.710797,1.0,+,-0.000390689249910088,-0.14825441385237928,0.710797,Sin3 like paired amphipathic helix containing protein,6.539143873567781,OTHER,0.0004969999999999999,0.999503,,0,0,o,cgd5_2310-RA-p1,798,0.710797,6.539143873567781,Sin3 like paired amphipathic helix containing protein,False,False,False,False
cgd6_1170-RA-p1,799,0.708843,1.0,-,-0.000390689249910088,0.14944994504836598,-0.708843,Uncharacterized protein,6.7514167884145735,SP(Sec/SPI),0.973168,0.026831999999999998,CS pos: 23-24. CMG-SG. Pr: 0.5530,0,Y,n5-16c25/26o,cgd6_1170-RA-p1,799,-0.708843,6.7514167884145735,Uncharacterized protein,False,False,False,False
cgd7_5270-RA-p1,800,0.707363,1.0,+,-0.000390689249910088,-0.15035766054626096,0.707363,Eukaryotic translation initiation factor 2 alpha subunit/S1 RNA binding domain containing protein,7.703621488431335,OTHER,0.000176,0.9998239999999999,,0,0,o,cgd7_5270-RA-p1,800,0.707363,7.703621488431335,Eukaryotic translation initiation factor 2 alpha subunit/S1 RNA binding domain containing protein,True,False,True,True
cgd5_4430-RA-p1,801,0.706962,1.0,-,-0.000390689249910088,0.15060392939098868,-0.706962,WD40-repeat-containing protein,6.200882722567095,OTHER,0.0012029999999999999,0.9987969999999999,,0,0,o,cgd5_4430-RA-p1,801,-0.706962,6.200882722567095,WD40-repeat-containing protein,False,False,False,False
cgd2_1300-RA-p1,802,0.7063560000000001,1.0,-,-0.000390689249910088,0.15097636145816973,-0.7063560000000001,Calcium/calmodulin dependent protein kinase,5.988855370927903,OTHER,0.002261,0.9977389999999999,,0,0,o,cgd2_1300-RA-p1,802,-0.7063560000000001,5.988855370927903,Calcium/calmodulin dependent protein kinase,True,False,True,True
cgd6_4620-RA-p1,803,0.7057220000000001,1.0,+,-0.000390689249910088,-0.15136634376796912,0.7057220000000001,60S ribosomal protein L26,8.434616003271387,OTHER,0.000795,0.9992049999999999,,0,0,o,cgd6_4620-RA-p1,803,0.7057220000000001,8.434616003271387,60S ribosomal protein L26,True,False,True,True
cgd2_1570-RA-p1,804,0.705036,1.0,+,-0.000390689249910088,-0.15178870683529522,0.705036,vacuolar protein sorting/targeting protein 26,6.94263967808852,OTHER,0.0031829999999999996,0.996817,,0,0,o,cgd2_1570-RA-p1,804,0.705036,6.94263967808852,vacuolar protein sorting/targeting protein 26,True,False,True,True
cgd8_300-RA-p1,805,0.7034,1.0,-,-0.000390689249910088,0.1527976360190762,-0.7034,RNA polymerase III C5 subunit,5.791661414428077,OTHER,0.000793,0.999207,,0,0,o,cgd8_300-RA-p1,805,-0.7034,5.791661414428077,RNA polymerase III C5 subunit,True,False,True,True
cgd5_3740-RA-p1,806,0.7012390000000001,1.0,+,-0.000390689249910088,-0.154133938251675,0.7012390000000001,50S ribosomal protein L7e/L30e/S12e/Gadd45,7.868754516233465,OTHER,0.000304,0.9996959999999999,,0,0,o,cgd5_3740-RA-p1,806,0.7012390000000001,7.868754516233465,50S ribosomal protein L7e/L30e/S12e/Gadd45,True,False,True,True
cgd6_5400-RA-p1,807,0.700448,1.0,-,-0.000390689249910088,0.15462410042290398,-0.700448,Uncharacterized Secreted Protein,6.896734955675981,SP(Sec/SPI),0.989791,0.010209000000000001,CS pos: 20-21. SVA-SN. Pr: 0.4631,0,Y,n3-14c23/24o,cgd6_5400-RA-p1,807,-0.700448,6.896734955675981,Uncharacterized Secreted Protein,False,False,False,False
cgd2_300-RA-p1,808,0.6982550000000001,1.0,-,-0.000390689249910088,0.15598594575995428,-0.6982550000000001,Histidine kinase/DNA gyrase B/HSP90-like ATPase,6.183014123218919,OTHER,0.000699,0.999301,,0,0,o,cgd2_300-RA-p1,808,-0.6982550000000001,6.183014123218919,Histidine kinase/DNA gyrase B/HSP90-like ATPase,False,False,True,True
cgd5_3200-RA-p1,809,0.688163,1.0,-,-0.000390689249910088,0.16230868150847066,-0.688163,AMP-dependent synthetase/ligase,7.1368494626906,OTHER,0.001541,0.998459,,0,0,o,cgd5_3200-RA-p1,809,-0.688163,7.1368494626906,AMP-dependent synthetase/ligase,True,False,True,True
cgd7_3270-RA-p1,810,0.6870569999999999,1.0,-,-0.000390689249910088,0.16300723126857183,-0.6870569999999999,Importin/karyopherin (Arm repeats),7.444139039050605,OTHER,0.000801,0.999199,,0,0,o,cgd7_3270-RA-p1,810,-0.6870569999999999,7.444139039050605,Importin/karyopherin (Arm repeats),True,False,True,True
cgd6_4110-RA-p1,811,0.686312,1.0,+,-0.000390689249910088,-0.16347840750853976,0.686312,Uncharacterized protein with Armadillo-like helical,6.566932415786607,OTHER,0.000667,0.999333,,0,0,o,cgd6_4110-RA-p1,811,0.686312,6.566932415786607,Uncharacterized protein with Armadillo-like helical,False,False,False,False
cgd2_270-RA-p1,812,0.685226,1.0,-,-0.000390689249910088,0.16416616666055042,-0.685226,Eukaryotic translation initiation factor 3 subunit D,7.424434050097498,OTHER,0.0005099999999999999,0.99949,,0,0,o,cgd2_270-RA-p1,812,-0.685226,7.424434050097498,Eukaryotic translation initiation factor 3 subunit D,True,False,True,True
cgd8_4520-RA-p1,813,0.6842550000000001,1.0,-,-0.000390689249910088,0.1647820204220758,-0.6842550000000001,Uncharacterized Protein,5.937352618042287,OTHER,0.0009939999999999999,0.999006,,0,0,o,cgd8_4520-RA-p1,813,-0.6842550000000001,5.937352618042287,Uncharacterized Protein,False,False,False,False
cgd5_2180-RA-p1,814,0.683062,1.0,-,-0.000390689249910088,0.1655398745969109,-0.683062,Uncharacterized protein,6.718502159421908,OTHER,0.000824,0.9991760000000001,,0,0,o,cgd5_2180-RA-p1,814,-0.683062,6.718502159421908,Uncharacterized protein,False,False,False,False
cgd7_2270-RA-p1,815,0.682237,1.0,-,-0.000390689249910088,0.166064731044002,-0.682237,Uncharacterized protein,7.5380940611817335,OTHER,0.049485,0.950515,,0,0,o,cgd7_2270-RA-p1,815,-0.682237,7.5380940611817335,Uncharacterized protein,False,False,False,False
